name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,output_type,gtex_tissue,histone_mark,transcription_factor
hCAGE CL:0000388,+,hCAGE,CL:0000388,tendon cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000453,+,hCAGE,CL:0000453,Langerhans cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000515,+,hCAGE,CL:0000515,skeletal muscle myoblast,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000540,+,hCAGE,CL:0000540,neuron,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000558,+,hCAGE,CL:0000558,reticulocyte,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000569,+,hCAGE,CL:0000569,cardiac mesenchymal cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000575,+,hCAGE,CL:0000575,corneal epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000576,+,hCAGE,CL:0000576,monocyte,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000594,+,hCAGE,CL:0000594,skeletal muscle satellite cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000623,+,hCAGE,CL:0000623,natural killer cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000650,+,hCAGE,CL:0000650,mesangial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000708,+,hCAGE,CL:0000708,leptomeningeal cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000731,+,hCAGE,CL:0000731,urothelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000746,+,hCAGE,CL:0000746,cardiac muscle cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000767,+,hCAGE,CL:0000767,basophil,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000775,+,hCAGE,CL:0000775,neutrophil,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000784,+,hCAGE,CL:0000784,plasmacytoid dendritic cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000798,+,hCAGE,CL:0000798,gamma-delta T cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0000840,+,hCAGE,CL:0000840,immature conventional dendritic cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0001016,+,hCAGE,CL:0001016,immature CD1a-positive Langerhans cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002057,+,hCAGE,CL:0002057,"CD14-positive, CD16-negative classical monocyte",primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002138,+,hCAGE,CL:0002138,endothelial cell of lymphatic vessel,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002140,+,hCAGE,CL:0002140,acinar cell of sebaceous gland,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002144,+,hCAGE,CL:0002144,capillary endothelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002166,+,hCAGE,CL:0002166,epithelial cell of Malassez,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002167,+,hCAGE,CL:0002167,olfactory epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002188,+,hCAGE,CL:0002188,glomerular endothelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002224,+,hCAGE,CL:0002224,lens epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002231,+,hCAGE,CL:0002231,epithelial cell of prostate,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002252,+,hCAGE,CL:0002252,epithelial cell of esophagus,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002304,+,hCAGE,CL:0002304,non-pigmented ciliary epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002306,+,hCAGE,CL:0002306,epithelial cell of proximal tubule,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002327,+,hCAGE,CL:0002327,mammary gland epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002328,+,hCAGE,CL:0002328,bronchial epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002363,+,hCAGE,CL:0002363,keratocyte,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002367,+,hCAGE,CL:0002367,trabecular meshwork cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002368,+,hCAGE,CL:0002368,respiratory epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002372,+,hCAGE,CL:0002372,myotube,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002397,+,hCAGE,CL:0002397,"CD14-positive, CD16-positive monocyte",primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002453,+,hCAGE,CL:0002453,oligodendrocyte precursor cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002504,+,hCAGE,CL:0002504,enteric smooth muscle cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002521,+,hCAGE,CL:0002521,subcutaneous fat cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002536,+,hCAGE,CL:0002536,amniotic epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002537,+,hCAGE,CL:0002537,amnion mesenchymal stem cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002539,+,hCAGE,CL:0002539,aortic smooth muscle cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002540,+,hCAGE,CL:0002540,mesenchymal stem cell of the bone marrow,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002543,+,hCAGE,CL:0002543,vein endothelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002544,+,hCAGE,CL:0002544,aortic endothelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002545,+,hCAGE,CL:0002545,thoracic aorta endothelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002547,+,hCAGE,CL:0002547,fibroblast of the aortic adventitia,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002548,+,hCAGE,CL:0002548,cardiac fibroblast,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002549,+,hCAGE,CL:0002549,fibroblast of choroid plexus,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002550,+,hCAGE,CL:0002550,fibroblast of the conjuctiva,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002551,+,hCAGE,CL:0002551,fibroblast of dermis,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002552,+,hCAGE,CL:0002552,fibroblast of gingiva,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002553,+,hCAGE,CL:0002553,lung fibroblast,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002554,+,hCAGE,CL:0002554,fibroblast of lymphatic vessel,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002555,+,hCAGE,CL:0002555,fibroblast of mammary gland,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002556,+,hCAGE,CL:0002556,fibroblast of periodontium,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002557,+,hCAGE,CL:0002557,fibroblast of pulmonary artery,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002558,+,hCAGE,CL:0002558,fibroblast of villous mesenchyme,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002561,+,hCAGE,CL:0002561,outer root sheath cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002563,+,hCAGE,CL:0002563,intestinal epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002564,+,hCAGE,CL:0002564,nucleus pulposus cell of intervertebral disc,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002565,+,hCAGE,CL:0002565,iris pigment epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002566,+,hCAGE,CL:0002566,dark melanocyte,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002567,+,hCAGE,CL:0002567,light melanocyte,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002568,+,hCAGE,CL:0002568,mesenchymal stem cell of Wharton's jelly,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002569,+,hCAGE,CL:0002569,mesenchymal stem cell of umbilical cord,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002570,+,hCAGE,CL:0002570,mesenchymal stem cell of adipose,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002571,+,hCAGE,CL:0002571,hepatic mesenchymal stem cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002572,+,hCAGE,CL:0002572,vertebral mesenchymal stem cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002573,+,hCAGE,CL:0002573,Schwann cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002574,+,hCAGE,CL:0002574,stromal cell of pancreas,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002575,+,hCAGE,CL:0002575,central nervous system pericyte,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002576,+,hCAGE,CL:0002576,perineural cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002577,+,hCAGE,CL:0002577,placental epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002579,+,hCAGE,CL:0002579,omentum preadipocyte,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002580,+,hCAGE,CL:0002580,preadipocyte of the breast,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002581,+,hCAGE,CL:0002581,perirenal preadipocyte,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002582,+,hCAGE,CL:0002582,visceral preadipocyte,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002583,+,hCAGE,CL:0002583,subcutaneous preadipocyte,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002584,+,hCAGE,CL:0002584,renal cortical epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002586,+,hCAGE,CL:0002586,retinal pigment epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002588,+,hCAGE,CL:0002588,smooth muscle cell of the umbilical vein,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002589,+,hCAGE,CL:0002589,smooth muscle cell of the brachiocephalic vasculature,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002590,+,hCAGE,CL:0002590,smooth muscle cell of the brain vasculature,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002591,+,hCAGE,CL:0002591,smooth muscle cell of the pulmonary artery,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002592,+,hCAGE,CL:0002592,smooth muscle cell of the coronary artery,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002593,+,hCAGE,CL:0002593,smooth muscle cell of the internal thoracic artery,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002594,+,hCAGE,CL:0002594,smooth muscle cell of the umbilical artery,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002595,+,hCAGE,CL:0002595,smooth muscle cell of the subclavian artery,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002596,+,hCAGE,CL:0002596,smooth muscle cell of the carotid artery,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002597,+,hCAGE,CL:0002597,smooth muscle cell of bladder,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002598,+,hCAGE,CL:0002598,bronchial smooth muscle cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002599,+,hCAGE,CL:0002599,smooth muscle cell of the esophagus,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002600,+,hCAGE,CL:0002600,smooth muscle cell of trachea,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002601,+,hCAGE,CL:0002601,uterine smooth muscle cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002602,+,hCAGE,CL:0002602,annulus pulposus cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002603,+,hCAGE,CL:0002603,astrocyte of the cerebellum,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002605,+,hCAGE,CL:0002605,astrocyte of the cerebral cortex,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002615,+,hCAGE,CL:0002615,adipocyte of omentum tissue,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002616,+,hCAGE,CL:0002616,perirenal adipocyte cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002617,+,hCAGE,CL:0002617,adipocyte of breast,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002618,+,hCAGE,CL:0002618,endothelial cell of umbilical vein,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002620,+,hCAGE,CL:0002620,skin fibroblast,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002621,+,hCAGE,CL:0002621,gingival epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002622,+,hCAGE,CL:0002622,prostate stromal cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002623,+,hCAGE,CL:0002623,acinar cell of salivary gland,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:0002677,+,hCAGE,CL:0002677,naive regulatory T cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:1000280,+,hCAGE,CL:1000280,smooth muscle cell of colon,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:1000413,+,hCAGE,CL:1000413,endothelial cell of artery,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:1000428,+,hCAGE,CL:1000428,stem cell of epidermis,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:1000487,+,hCAGE,CL:1000487,smooth muscle cell of prostate,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE CL:1000494,+,hCAGE,CL:1000494,nephron tubule epithelial cell,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0001086,+,hCAGE,EFO:0001086,A549,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0001099,+,hCAGE,EFO:0001099,Caco-2,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0001182,+,hCAGE,EFO:0001182,HEK293,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0001187,+,hCAGE,EFO:0001187,HepG2,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0001253,+,hCAGE,EFO:0001253,THP-1,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002059,+,hCAGE,EFO:0002059,HT1080,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002067,+,hCAGE,EFO:0002067,K562,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002074,+,hCAGE,EFO:0002074,PC-3,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002101,+,hCAGE,EFO:0002101,A172,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002179,+,hCAGE,EFO:0002179,G401,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002285,+,hCAGE,EFO:0002285,NCI-H226,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002324,+,hCAGE,EFO:0002324,Raji,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002784,+,hCAGE,EFO:0002784,GM12878,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002791,+,hCAGE,EFO:0002791,HeLa-S3,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002793,+,hCAGE,EFO:0002793,HL-60,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002796,+,hCAGE,EFO:0002796,Jurkat,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0002860,+,hCAGE,EFO:0002860,SK-N-MC,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0003044,+,hCAGE,EFO:0003044,NCI-H460,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE EFO:0005441,+,hCAGE,EFO:0005441,DU 145,cell_line,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000002,+,hCAGE,UBERON:0000002,uterine cervix,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000007,+,hCAGE,UBERON:0000007,pituitary gland,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000014,+,hCAGE,UBERON:0000014,zone of skin,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000019,+,hCAGE,UBERON:0000019,camera-type eye,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000029,+,hCAGE,UBERON:0000029,lymph node,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000057,+,hCAGE,UBERON:0000057,urethra,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000178,+,hCAGE,UBERON:0000178,blood,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000305,+,hCAGE,UBERON:0000305,amnion,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000310,+,hCAGE,UBERON:0000310,breast,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000341,+,hCAGE,UBERON:0000341,throat,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000473,+,hCAGE,UBERON:0000473,testis,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000920,+,hCAGE,UBERON:0000920,egg chorion,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000941,+,hCAGE,UBERON:0000941,cranial nerve II,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000945,+,hCAGE,UBERON:0000945,stomach,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000947,+,hCAGE,UBERON:0000947,aorta,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000948,+,hCAGE,UBERON:0000948,heart,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000955,+,hCAGE,UBERON:0000955,brain,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000966,+,hCAGE,UBERON:0000966,retina,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000988,+,hCAGE,UBERON:0000988,pons,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000989,+,hCAGE,UBERON:0000989,penis,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000992,+,hCAGE,UBERON:0000992,female gonad,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000995,+,hCAGE,UBERON:0000995,uterus,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000996,+,hCAGE,UBERON:0000996,vagina,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0000998,+,hCAGE,UBERON:0000998,seminal vesicle,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001000,+,hCAGE,UBERON:0001000,vas deferens,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001013,+,hCAGE,UBERON:0001013,adipose tissue,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001043,+,hCAGE,UBERON:0001043,esophagus,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001044,+,hCAGE,UBERON:0001044,saliva-secreting gland,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001052,+,hCAGE,UBERON:0001052,rectum,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001103,+,hCAGE,UBERON:0001103,diaphragm,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001134,+,hCAGE,UBERON:0001134,skeletal muscle tissue,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001135,+,hCAGE,UBERON:0001135,smooth muscle tissue,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001154,+,hCAGE,UBERON:0001154,vermiform appendix,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001155,+,hCAGE,UBERON:0001155,colon,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001255,+,hCAGE,UBERON:0001255,urinary bladder,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001264,+,hCAGE,UBERON:0001264,pancreas,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001301,+,hCAGE,UBERON:0001301,epididymis,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001359,+,hCAGE,UBERON:0001359,cerebrospinal fluid,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001389,+,hCAGE,UBERON:0001389,soleus muscle,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001602,+,hCAGE,UBERON:0001602,medial rectus extraocular muscle,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001603,+,hCAGE,UBERON:0001603,lateral rectus extra-ocular muscle,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001637,+,hCAGE,UBERON:0001637,artery,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001638,+,hCAGE,UBERON:0001638,vein,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001723,+,hCAGE,UBERON:0001723,tongue,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001736,+,hCAGE,UBERON:0001736,submandibular gland,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001797,+,hCAGE,UBERON:0001797,vitreous humor,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001831,+,hCAGE,UBERON:0001831,parotid gland,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001870,+,hCAGE,UBERON:0001870,frontal cortex,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001871,+,hCAGE,UBERON:0001871,temporal lobe,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001872,+,hCAGE,UBERON:0001872,parietal lobe,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001873,+,hCAGE,UBERON:0001873,caudate nucleus,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001874,+,hCAGE,UBERON:0001874,putamen,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001875,+,hCAGE,UBERON:0001875,globus pallidus,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001876,+,hCAGE,UBERON:0001876,amygdala,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001882,+,hCAGE,UBERON:0001882,nucleus accumbens,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001894,+,hCAGE,UBERON:0001894,diencephalon,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001896,+,hCAGE,UBERON:0001896,medulla oblongata,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001897,+,hCAGE,UBERON:0001897,dorsal plus ventral thalamus,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001905,+,hCAGE,UBERON:0001905,pineal body,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001954,+,hCAGE,UBERON:0001954,Ammon's horn,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0001987,+,hCAGE,UBERON:0001987,placenta,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002021,+,hCAGE,UBERON:0002021,occipital lobe,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002022,+,hCAGE,UBERON:0002022,insula,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002037,+,hCAGE,UBERON:0002037,cerebellum,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002038,+,hCAGE,UBERON:0002038,substantia nigra,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002046,+,hCAGE,UBERON:0002046,thyroid gland,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002048,+,hCAGE,UBERON:0002048,lung,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002079,+,hCAGE,UBERON:0002079,left cardiac atrium,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002084,+,hCAGE,UBERON:0002084,heart left ventricle,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002106,+,hCAGE,UBERON:0002106,spleen,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002107,+,hCAGE,UBERON:0002107,liver,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002108,+,hCAGE,UBERON:0002108,small intestine,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002110,+,hCAGE,UBERON:0002110,gallbladder,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002113,+,hCAGE,UBERON:0002113,kidney,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002114,+,hCAGE,UBERON:0002114,duodenum,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002118,+,hCAGE,UBERON:0002118,right ovary,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002119,+,hCAGE,UBERON:0002119,left ovary,primary_cell,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002134,+,hCAGE,UBERON:0002134,tricuspid valve,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002135,+,hCAGE,UBERON:0002135,mitral valve,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002146,+,hCAGE,UBERON:0002146,pulmonary valve,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002148,+,hCAGE,UBERON:0002148,locus ceruleus,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002171,+,hCAGE,UBERON:0002171,lower lobe of right lung,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002240,+,hCAGE,UBERON:0002240,spinal cord,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002331,+,hCAGE,UBERON:0002331,umbilical cord,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002336,+,hCAGE,UBERON:0002336,corpus callosum,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002360,+,hCAGE,UBERON:0002360,meninx,tissue,,fantom,,,OutputType.CAGE,,,
hCAGE UBERON:0002363,+,hCAGE,UBERON:0002363,dura mater,tissue,,fantom,,,OutputType.CAGE,,,
